eoname,eotypename,eoedrpou,KATOTTG,KOATUU,category,id,years
Заклад загальної середньої освіти І-ІІІ ступенів с.Пульмо Шацької селищної ради Волинської області,середня загальноосвітня школа,25093445,UA07060450250083662,0725784601,village,3ступспульмошацька,"2021, 2022"
Загальноосвітня школа І-ІІІ ступенів с. Пульмо Шацького району Волинської області,середня загальноосвітня школа,25093445,UA07060450250083662,0725784601,village,загальноосвтняшкола3ступспульм,2016
Новодмитрівський ліцей Костянтинівської міської ради,ліцей,25109138,UA14120070220045973,1422484101,settlement,новодмитрвськийлцейкостянтинвська,2022
Опорний заклад освіти «Новодмитрівський ліцей Костянтинівської міської ради»,середня загальноосвітня школа,25109138,UA14120070220045973,1422484101,settlement,опорнийзакладосвтиноводмитрвськийлцейкостянтинвська,"2023, 2024, 2025"
Новодмитрівський навчально-виховний комплекс Костянтинівської районної ради Донецької області,навчально-виховний комплекс,25109138,UA14120070220045973,1422484101,settlement,новодмитрвськийнавчальновиховнийкомплекскостянтинвська,"2016, 2017, 2018, 2019, 2020, 2021"
Краматорська загальноосвітня школа I-III ступенів № 9 Краматорської міської ради Донецької області,середня загальноосвітня школа,25111143,UA14120090010038661,1412900000,town,краматорськазагальноосвтняшкола3ступ9краматорська,"2016, 2017, 2018"
Краматорська загальноосвітня школа І-ІІІ ступенів № 9 Краматорської міської ради Донецької області,середня загальноосвітня школа,25111143,UA14120090010038661,1412900000,town,краматорськазагальноосвтняшкола3ступ9краматорська,"2019, 2020, 2021, 2022"
Добропільський комунальний заклад загальної середньої освіти I-III ступенів №2 Добропільської міської ради Донецької області,середня загальноосвітня школа,25116347,UA14160070010040544,1411500000,town,добропльськийзагальнасередньаосвти3ступ2добропльська,"2023, 2024, 2025"
Добропільський комунальний заклад загальної середньої освіти І-ІІІ ступенів №2 Добропільської міської ради Донецької області,середня загальноосвітня школа,25116347,UA14160070010040544,1411500000,town,добропльськийзагальнасередньаосвти3ступ2добропльська,"2019, 2020, 2021, 2022"
Добропільська загальноосвітня школа-інтернат І-ІІІ ступенів Добропільської міської ради Донецької області,середня загальноосвітня школа-інтернат,25116347,UA14160070010040544,1411500000,town,добропльськазагальноосвтняшколантернат3ступдобропльська,"2016, 2017, 2018"
"Кременчуцький навчально-виховний комплекс ""Загальноосвітня школа І-ІІ ступенів - ліцей"" № 4 Кременчуцької міської ради Полтавської області",ліцей,25154081,UA53020110010112104,5310436100,city,кременчуцькийнавчальновиховнийкомплексзагальноосвтняшкола2ступлцей4кременчуцька,2018
Кременчуцький ліцей № 4 Кременчуцької міської ради Полтавської області,ліцей,25154081,UA53020110010112104,5310436100,city,кременчуцькийлцей4кременчуцька,"2016, 2017"
Кременчуцький ліцей № 4 «Кремінь» Кременчуцької міської ради Полтавської області,ліцей,25154081,UA53020110010112104,5310436100,city,кременчуцькийлцей4кремнькременчуцька,"2019, 2020"
"Кременчуцький ліцей № 4 ""Кремінь"" Кременчуцької міської ради Кременчуцького району Полтавської області",ліцей,25154081,UA53020110010112104,5310436100,city,кременчуцькийлцей4кремнькременчуцька,"2023, 2024, 2025"
Кременчуцький ліцей № 4 „Кремінь” Кременчуцької міської ради Кременчуцького району Полтавської області,ліцей,25154081,UA53020110010112104,5310436100,city,кременчуцькийлцей4кремнь”кременчуцька,"2021, 2022"
Професійно-технічне училище № 50 м. Карлівка,заклад професійної (професійно-технічної) освіти,25154431,UA53080110010062221,5321610100,town,професйнотехнчнеучилище50мкарлвк,2025
Професійно-технічне училище №50 м.Карлівка,професійно-технічне училище відповідного профілю,25154431,UA53080110010062221,5321610100,town,професйнотехнчнеучилище50мкарлвк,"2018, 2019, 2020"
Професійно-технічне училище № 50 м.Карлівка,заклад професійної (професійно-технічної) освіти,25154431,UA53080110010062221,5321610100,town,професйнотехнчнеучилище50мкарлвк,2024
Професійно-технічне училище №50 м.Карлівка,заклад професійної (професійно-технічної) освіти,25154431,UA53080110010062221,5321610100,town,професйнотехнчнеучилище50мкарлвк,"2021, 2022, 2023"
Стасівська загальноосвітня школа І-ІІІ ступенів імені М.Башкирцевої Диканської районної ради Полтавської області,середня загальноосвітня школа,25158469,UA53080050490042895,5321084901,village,стасвськазагальноосвтняшкола3ступменмбашкирцевадиканська,"2018, 2019, 2020, 2021"
"опорний заклад ""Стасівська загальноосвітня школа І-ІІІ ступенів імені М. Башкирцевої Диканської селищної ради Полтавського району Полтавської області""",середня загальноосвітня школа,25158469,UA53080050490042895,5321084901,village,опорнийзакладстасвськазагальноосвтняшкола3ступменмбашкирцевадиканська,"2024, 2025"
Стасівська гімназія імені М.Башкирцевої Диканської районної ради Полтавської області,гімназія,25158469,UA53080050490042895,5321084901,village,стасвськагмназяменмбашкирцевадиканська,"2016, 2017"
"Опорний заклад ""Стасівська загальноосвітня школа І-ІІІ ступенів імені М. Башкирцевої Диканської селищної ради Полтавського району Полтавської області""",середня загальноосвітня школа,25158469,UA53080050490042895,5321084901,village,опорнийзакладстасвськазагальноосвтняшкола3ступменмбашкирцевадиканська,"2022, 2023"
Садківський ліцей Кам'янопотоківської сільської ради Кременчуцького району Полтавської області,ліцей,25159569,UA53020070080069452,5322481703,village,садквськийлцейкамянопотоквська,"2022, 2023, 2024, 2025"
Садківський ліцей Кременчуцької районної ради Полтавської області,ліцей,25159569,UA53020070080069452,5322481703,village,садквськийлцейкременчуцька,2021
Садківський ліцей Кременчуцької районної ради Полтавської області,середня загальноосвітня школа,25159569,UA53020070080069452,5322481703,village,садквськийлцейкременчуцька,2020
Садківська загальноосвітня школа І-ІІІ ступенів Кременчуцької районної ради Полтавської області,середня загальноосвітня школа,25159569,UA53020070080069452,5322481703,village,садквськазагальноосвтняшкола3ступкременчуцька,"2016, 2017, 2018, 2019"
Диканська гімназія імені М.В.Гоголя Диканської районної ради Полтавської області,гімназія,25160064,UA53080050010011580,5321055100,urban village,диканськагмназяменмвгоголядиканська,"2016, 2017"
"опорний заклад ""Диканський ліцей імені М.В. Гоголя"" Диканської селищної ради Полтавської області",ліцей,25160064,UA53080050010011580,5321055100,urban village,опорнийзакладдиканськийлцейменмвгоголядиканська,"2024, 2025"
"Опорний заклад ""Диканський навчально-виховний комплекс імені М.В.Гоголя ""Загальноосвітня школа І-ІІІ ступенів - дошкільний навчальний заклад"" Диканської селищної ради Полтавського району Полтавської області""",навчально-виховний комплекс,25160064,UA53080050010011580,5321055100,urban village,опорнийзакладдиканськийнавчальновиховнийкомплексменмвгоголязагальноосвтняшкола3ступдошкльнийнавчальнийзакладдиканська,"2022, 2023"
"Опорний заклад ""Диканський навчально-виховний комплекс імені М.В.Гоголя ""загальноосвітня школа І-ІІІ ступенів - дошкільний навчальний заклад"" Диканської районної ради Полтавської області""",навчально-виховний комплекс,25160064,UA53080050010011580,5321055100,urban village,опорнийзакладдиканськийнавчальновиховнийкомплексменмвгоголязагальноосвтняшкола3ступдошкльнийнавчальнийзакладдиканська,"2018, 2019, 2020, 2021"
Балясненська загальноосвітня школа І-ІІІ ступенів Диканської селищної ради Полтавського району Полтавської області,середня загальноосвітня школа,25160087,UA53080050050052380,5321081301,village,балясненськазагальноосвтняшкола3ступдиканська,"2022, 2023"
Балясненська загальноосвітня школа І-ІІІ ступенів Диканської районної ради Полтавської області,середня загальноосвітня школа,25160087,UA53080050050052380,5321081301,village,балясненськазагальноосвтняшкола3ступдиканська,"2016, 2017, 2018, 2019, 2020, 2021"
Балясненська загальноосвітня школа I-III ступенів Диканської селищної ради Полтавського району Полтавської області,середня загальноосвітня школа,25160087,UA53080050050052380,5321081301,village,балясненськазагальноосвтняшкола3ступдиканська,"2024, 2025"
Великобудищанська загальноосвітня школа І-ІІІ ступенів Диканської районної ради Полтавської області,середня загальноосвітня школа,25160093,UA53080050090026146,5321081701,village,великобудищанськазагальноосвтняшкола3ступдиканська,"2016, 2017, 2019, 2020, 2021"
Великобудищанська загальноосвітня школа I-III ступенів Диканської селищної ради Полтавського району Полтавської області,середня загальноосвітня школа,25160093,UA53080050090026146,5321081701,village,великобудищанськазагальноосвтняшкола3ступдиканська,"2023, 2024, 2025"
Великобудищанська загальноосвітня школа І-ІІІ ступенів Диканської селищної ради Полтавського району Полтавської області,середня загальноосвітня школа,25160093,UA53080050090026146,5321081701,village,великобудищанськазагальноосвтняшкола3ступдиканська,2022
Водянобалківська загальноосвітня школа І-ІІІ ступенів Диканської селищної ради Полтавського району Полтавської області,середня загальноосвітня школа,25160101,UA53080050110034790,5321082601,village,водянобалквськазагальноосвтняшкола3ступдиканська,2023
Водянобалківська загальноосвітня школа I-III ступенів Диканської селищної ради Полтавського району Полтавської області,середня загальноосвітня школа,25160101,UA53080050110034790,5321082601,village,водянобалквськазагальноосвтняшкола3ступдиканська,"2024, 2025"
Водянобалківська загальноосвітня школа І-ІІІ ступенів Диканської районної ради Полтавської області,середня загальноосвітня школа,25160101,UA53080050110034790,5321082601,village,водянобалквськазагальноосвтняшкола3ступдиканська,"2016, 2017, 2019, 2020, 2021"
Великорудківська загальноосвітня школа І-ІІІ ступенів Диканської районної ради Полтавської області,середня загальноосвітня школа,25160118,UA53080050080017948,5321082001,village,великорудквськазагальноосвтняшкола3ступдиканська,"2016, 2017, 2020"
Орданівська загальноосвітня школа I-III ступенів Диканської селищної ради Полтавського району Полтавської області,середня загальноосвітня школа,25160124,UA53080050400010189,5321084201,village,орданвськазагальноосвтняшкола3ступдиканська,2024
Орданівська загальноосвітня школа І-ІІІ ступенів Диканської районної ради Полтавської області,середня загальноосвітня школа,25160124,UA53080050400010189,5321084201,village,орданвськазагальноосвтняшкола3ступдиканська,"2016, 2017, 2018, 2019, 2020, 2021"
Орданівська загальноосвітня школа І-ІІІ ступенів Диканської селищної ради Полтавського району Полтавської області,середня загальноосвітня школа,25160124,UA53080050400010189,5321084201,village,орданвськазагальноосвтняшкола3ступдиканська,2022
Дібрівська загальноосвітня школа I-III ступенів Диканської селищної ради Полтавського району Полтавської області,середня загальноосвітня школа,25160130,UA53080050170088484,5321085801,village,дбрвськазагальноосвтняшкола3ступдиканська,2024
Дібрівська загальноосвітня школа І-ІІІ ступенів Диканської районної ради Полтавської області,середня загальноосвітня школа,25160130,UA53080050170088484,5321085801,village,дбрвськазагальноосвтняшкола3ступдиканська,"2017, 2018, 2019, 2020"
Дібрівська загальноосвітня школа І-ІІІ ступенів Диканської селищної ради Полтавського району Полтавської області,середня загальноосвітня школа,25160130,UA53080050170088484,5321085801,village,дбрвськазагальноосвтняшкола3ступдиканська,2023
Чапаєвська загальноосвітня школа І-ІІІ ступенів Диканської районної ради Полтавської області,середня загальноосвітня школа,25160130,UA53080050170088484,5321085801,village,чапавськазагальноосвтняшкола3ступдиканська,2016
Гімназія імені Василя Барки Лубенської міської ради Лубенського району Полтавської області,гімназія,25165765,UA53040030010081016,5310700000,town,гмназяменвасилябаркилубенська,2024
Лубенська загальноосвітня школа І-ІІІ ступенів №10 Лубенської міської ради Полтавської області,середня загальноосвітня школа,25165765,UA53040030010081016,5310700000,town,лубенськазагальноосвтняшкола3ступ10лубенська,"2016, 2017, 2018, 2019, 2020, 2021"
Лубенська загальноосвітня школа І-ІІІ ступенів № 3 Лубенської міської ради Лубенського району Полтавської області,середня загальноосвітня школа,25165848,UA53040030010081016,5310700000,town,лубенськазагальноосвтняшкола3ступ3лубенська,2023
Лубенська загальноосвітня школа І-ІІІ ступенів №3 Лубенської міської ради Полтавської області,середня загальноосвітня школа,25165848,UA53040030010081016,5310700000,town,лубенськазагальноосвтняшкола3ступ3лубенська,"2016, 2017, 2018, 2019, 2020, 2022"
Лубенська загальноосвітня школа І-ІІІ ступенів №1 Лубенської міської ради Полтавської області,середня загальноосвітня школа,25165854,UA53040030010081016,5310700000,town,лубенськазагальноосвтняшкола3ступ1лубенська,"2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023"
Лубенська загальноосвітня школа І-ІІІ ступенів №7 імені Героя України Віри Роїк Лубенської міської ради Полтавської області,середня загальноосвітня школа,25165860,UA53040030010081016,5310700000,town,лубенськазагальноосвтняшкола3ступ7менгерояукраниврираклубенська,"2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023"
Гімназія імені Героя України Віри Роїк Лубенської міської ради Лубенського району Полтавської області,гімназія,25165860,UA53040030010081016,5310700000,town,гмназяменгерояукраниврираклубенська,2024
Лубенська загальноосвітня школа І-ІІІ ступенів №8 Лубенської міської ради Полтавської області,середня загальноосвітня школа,25165877,UA53040030010081016,5310700000,town,лубенськазагальноосвтняшкола3ступ8лубенська,"2021, 2022, 2023"
Лубенська загальноосвітня школаІ-ІІІ ступенів №8 Лубенської міської ради Полтавської області,середня загальноосвітня школа,25165877,UA53040030010081016,5310700000,town,лубенськазагальноосвтняшкола3ступ8лубенська,"2016, 2017, 2018, 2019, 2020"
Академічний ліцей імені братів Шеметів Лубенської міської ради Лубенського району Полтавської області,ліцей,25165950,UA53040030010081016,5310700000,town,академчнийлцейменбратвшеметвлубенська,"2024, 2025"
Лубенська загальноосвітня школа І-ІІІ ступенів №2 Лубенської міської ради Полтавської області,середня загальноосвітня школа,25165950,UA53040030010081016,5310700000,town,лубенськазагальноосвтняшкола3ступ2лубенська,"2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023"
Авіакосмічний ліцей №2 Національного авіаційного університету (м. Київ),ліцей,25165950,UA53040030010081016,5310700000,town,авакосмчнийлцей2нацональногоавацйногоунверситет,"2016, 2017, 2018"
Гімназія імені Володимира Малика Лубенської міської ради Лубенського району Полтавської області,ліцей,25165966,UA53040030010081016,5310700000,town,гмназяменволодимирамаликалубенська,2025
Гімназія імені Володимира Малика Лубенської міської ради Лубенського району Полтавської області,гімназія,25165966,UA53040030010081016,5310700000,town,гмназяменволодимирамаликалубенська,2024
Лубенська загальноосвітня школа І-ІІІ ступенів №4 Лубенської міської ради Полтавської області,середня загальноосвітня школа,25165966,UA53040030010081016,5310700000,town,лубенськазагальноосвтняшкола3ступ4лубенська,"2016, 2017, 2018, 2019"
Лубенський заклад загальної середньої освіти І-ІІІ ступенів №4 Лубенської міської ради Полтавської області,середня загальноосвітня школа,25165966,UA53040030010081016,5310700000,town,лубенський3ступ4лубенська,"2021, 2022, 2023"
Лубенський заклад загальної середньої освіти І-ІІІ ступенів № 4 Лубенської міської ради Полтавської області,середня загальноосвітня школа,25165966,UA53040030010081016,5310700000,town,лубенський3ступ4лубенська,2020
Кунцівська загальноосвітня школа І-ІІІ ступенів Новосанжарської районної ради Полтавської області,середня загальноосвітня школа,25167178,UA53080310210034336,5323482201,village,кунцвськазагальноосвтняшкола3ступновосанжарська,"2016, 2017, 2019, 2020"
Кунцівська загальноосвітня школа І-ІІІ ступенів Новосанжарської селищної ради Полтавської області,середня загальноосвітня школа,25167178,UA53080310210034336,5323482201,village,кунцвськазагальноосвтняшкола3ступновосанжарська,2022
Пристанційнівська загальноосвітня школа І-ІІІ ступенів Новосанжарської районної ради Полтавської області,середня загальноосвітня школа,25167209,UA53080310360051244,5323483408,village,пристанцйнвськазагальноосвтняшкола3ступновосанжарська,"2016, 2017, 2018"
Пристанційнівський заклад загальної середньої освіти І-ІІІ ступенів Малоперещепинської сільської ради,середня загальноосвітня школа,25167209,UA53080310360051244,5323483408,village,пристанцйнвський3ступмалоперещепинська,"2019, 2020"
"Драбинівський навчально-виховний комплекс ""Заклад загальної середньої освіти І-ІІІ ступенів - заклад дошкільної освіти"" Драбинівської сільської ради Новосанжарського району Полтавської області",навчально-виховний комплекс,25167221,UA53080070010093164,5323481001,village,драбинвськийнавчальновиховнийкомплекс3ступзакладдошкльнаосвтидрабинвська,"2019, 2020, 2021, 2022"
"Драбинівський навчально-виховний комплекс ""Заклад загальної середньої освіти І-ІІІ ступенів - заклад дошкільної освіти"" Драбинівської сільської ради Полтавського району Полтавської області",навчально-виховний комплекс,25167221,UA53080070010093164,5323481001,village,драбинвськийнавчальновиховнийкомплекс3ступзакладдошкльнаосвтидрабинвська,"2023, 2024, 2025"
Драбинівський навчально-виховний комплекс Новосанжарської районної ради Полтавської області,навчально-виховний комплекс,25167221,UA53080070010093164,5323481001,village,драбинвськийнавчальновиховнийкомплексновосанжарська,"2016, 2017, 2018"
Маячківський заклад загальної середньої освіти І - ІІІ ступенів імені академіків Левицьких Нехворощанської сільської ради Полтавської області,середня загальноосвітня школа,25167669,UA53080290060053160,5323483701,village,маячквський3ступменакадемквлевицькихнехворощанська,"2019, 2020, 2021, 2022, 2023"
Маячківський заклад загальної середньої освіти I-ІII ступенів імені академіків Левицьких Нехворощанської сільської ради Полтавської області,середня загальноосвітня школа,25167669,UA53080290060053160,5323483701,village,маячквський3ступменакадемквлевицькихнехворощанська,"2024, 2025"
Маячківська загальноосвітня школа І-ІІІ ступенів імені акдеміків Левицьких Новосанжарської районної ради Полтавської області,середня загальноосвітня школа,25167669,UA53080290060053160,5323483701,village,маячквськазагальноосвтняшкола3ступменакдемквлевицькихновосанжарська,"2016, 2017"
"Полтавська спеціалізована мистецька школа-інтернат І-ІІІ ступенів ""Центр освіти та соціально-педагогічної підтримки"" ім. Софії Русової Полтавської обласної ради",спеціалізована школа-інтернат,25167793,UA53080370010266780,5310136700,city,полтавськаспецалзованамистецькашколантернат3ступцентросвтитасоцальнопедагогчнапдтримкименсофрусоваполтавськаобласно,2020
"Полтавська спеціалізована школа-інтернат № 2 І-ІІІ ступенів ""Центр освіти та соціально-педагогічної підтримки"" ім. Софії Русової Полтавської обласної ради",спеціалізована школа-інтернат,25167793,UA53080370010266780,5310136700,city,полтавськаспецалзованашколантернат23ступцентросвтитасоцальнопедагогчнапдтримкименсофрусоваполтавськаобласно,"2018, 2019"
Полтавська спеціалізована школа-інтернат № 2 І-ІІІ ступенів Полтавської обласної ради,спеціалізована школа-інтернат,25167793,UA53080370010266780,5310136700,city,полтавськаспецалзованашколантернат23ступполтавськаобласно,"2016, 2017"
Полтавський мистецький ліцей ім. Софії Русової Полтавської обласної ради,ліцей,25167793,UA53080370010266780,5310136700,city,полтавськиймистецькийлцейменсофрусоваполтавськаобласно,"2023, 2024, 2025"
Полтавський мистецький ліцей ім. Софії Русової Полтавської обласної ради,спеціалізована школа,25167793,UA53080370010266780,5310136700,city,полтавськиймистецькийлцейменсофрусоваполтавськаобласно,2021
Сухомаячківський заклад загальної середньої освіти І-ІІІ ступенів Драбинівської сільської ради Полтавського району Полтавської області,середня загальноосвітня школа,25167824,UA53080070160096372,5323487201,village,сухомаячквський3ступдрабинвська,"2023, 2024, 2025"
Сухомаячківська загальноосвітня школа І-ІІІ ступенів Новосанжарської районної ради Полтавської області,середня загальноосвітня школа,25167824,UA53080070160096372,5323487201,village,сухомаячквськазагальноосвтняшкола3ступновосанжарська,"2016, 2017, 2018"
Сухомаячківський заклад загальної середньої освіти І-ІІІ ступенів Драбинівської сільської ради Новосанжарського району Полтавської області,середня загальноосвітня школа,25167824,UA53080070160096372,5323487201,village,сухомаячквський3ступдрабинвська,"2019, 2020, 2021, 2022"
Кустолівська загальноосвітня школа І-ІІІ ступенів Новосанжарської районної ради Полтавської області,середня загальноосвітня школа,25167876,UA53080070110020131,5323482501,village,кустолвськазагальноосвтняшкола3ступновосанжарська,"2016, 2017, 2018"
Кустолівський заклад загальної середньої освіти І-ІІІ ступенів Драбинівської сільської ради Полтавського району Полтавської області,середня загальноосвітня школа,25167876,UA53080070110020131,5323482501,village,кустолвський3ступдрабинвська,"2023, 2024, 2025"
Кустолівський заклад загальної середньої освіти І-ІІІ ступенів Драбинівської сільської ради Новосанжарського району Полтавської області,середня загальноосвітня школа,25167876,UA53080070110020131,5323482501,village,кустолвський3ступдрабинвська,"2019, 2020, 2022"
Старосанжарський заклад загальної середньої освіти І-ІІІ ступенів імені Оксани Мешко Новосанжарської селищної ради Полтавської області,середня загальноосвітня школа,25168150,UA53080310400075667,5323485001,village,старосанжарський3ступменоксанимешконовосанжарська,"2021, 2022, 2023"
Старосанжарський заклад загальної середньої освіти І-ІІІ ступенів імені Оксани Мешко Малоперещепинської сільської ради,середня загальноосвітня школа,25168150,UA53080310400075667,5323485001,village,старосанжарський3ступменоксанимешкомалоперещепинська,"2019, 2020"
Старосанжарська загальноосвітня школа І-ІІІ ступенів імені Оксани Мешко Новосанжарської районної ради Полтавської області,середня загальноосвітня школа,25168150,UA53080310400075667,5323485001,village,старосанжарськазагальноосвтняшкола3ступменоксанимешконовосанжарська,"2016, 2017, 2018"
Богданівська загальноосвітня школа І-ІІІ ступенів Семенівської районної ради Полтавської області,середня загальноосвітня школа,25168172,UA53020230070080050,5324580601,village,богданвськазагальноосвтняшкола3ступсеменвська,"2017, 2018, 2019, 2020, 2021"
Богданівський ліцей Семенівської селищної ради Кременчуцького району Полтавської області,ліцей,25168172,UA53020230070080050,5324580601,village,богданвськийлцейсеменвська,"2024, 2025"
Богданівський ліцей Семенівської селищної ради Кременчуцького району Полтавської області,середня загальноосвітня школа,25168172,UA53020230070080050,5324580601,village,богданвськийлцейсеменвська,2023
Богданівська середня загальноосвітня школа І-ІІІ ступенів Семенівської районної державної адміністрації Полтавської області,середня загальноосвітня школа,25168172,UA53020230070080050,5324580601,village,богданвськасереднязагальноосвтняшкола3ступсеменвськадержавнаадмнстрац,2016
Веселоподільський заклад загальної середньої освіти І-ІІІ ступенів Семенівської селищної ради,середня загальноосвітня школа,25168189,UA53020230140055051,5324555106,village,весподльський3ступсеменвська,2022
Веселоподільська загальноосвітня школа І-ІІІ ступенів Семенівської районної ради Полтавської області,середня загальноосвітня школа,25168189,UA53020230140055051,5324555106,village,весподльськазагальноосвтняшкола3ступсеменвська,2017
Веселоподільський ліцей Семенівської селищної ради Кременчуцького району Полтавської області,ліцей,25168189,UA53020230140055051,5324555106,village,весподльськийлцейсеменвська,"2024, 2025"
Веселоподільська загальноосвітня школа І-ІІІ ступенів Семенівської селищної ради Полтавської області,середня загальноосвітня школа,25168189,UA53020230140055051,5324555106,village,весподльськазагальноосвтняшкола3ступсеменвська,"2018, 2019, 2020, 2021"
Веселоподільська середня загальноосвітня школа І-ІІІ ступенів Семенівської районної державної адміністрації Полтавської області,середня загальноосвітня школа,25168189,UA53020230140055051,5324555106,village,весподльськасереднязагальноосвтняшкола3ступсеменвськадержавнаадмнстрац,2016
Горошинська  загальноосвітня школа І-ІІІ ступенів Семенівської районної ради  Полтавської області,середня загальноосвітня школа,25168195,UA53020150050083498,5324581501,village,горошинськазагальноосвтняшкола3ступсеменвська,2017
Горошинський заклад загальної середньої освіти Оболонської сільської ради Полтавської області,середня загальноосвітня школа,25168195,UA53020150050083498,5324581501,village,горошинськийоболонська,"2023, 2025"
Горошинська середня загальноосвітня школа І-ІІІ ступенів Семенівської районної державної адміністрації Полтавської області,середня загальноосвітня школа,25168195,UA53020150050083498,5324581501,village,горошинськасереднязагальноосвтняшкола3ступсеменвськадержавнаадмнстрац,2016
Горошинська загальноосвітня школа І-ІІІ ступенів Семенівської районної ради Полтавської області,середня загальноосвітня школа,25168195,UA53020150050083498,5324581501,village,горошинськазагальноосвтняшкола3ступсеменвська,"2018, 2019, 2020, 2021"
Погребняківська загальноосвітня школа І-ІІІ ступенів Семенівської районної ради Полтавської області,середня загальноосвітня школа,25168203,UA53020150160031181,5324586301,village,погребняквськазагальноосвтняшкола3ступсеменвська,"2017, 2020"
Погребняківський заклад загальної середньої освіти Оболонської сільської ради Полтавської області,середня загальноосвітня школа,25168203,UA53020150160031181,5324586301,village,погребняквськийоболонська,"2022, 2024"
Погребняківська середня загальноосвітня школа І-ІІІ ступенів Семенівської районної державної адміністрації Полтавської області,середня загальноосвітня школа,25168203,UA53020150160031181,5324586301,village,погребняквськасереднязагальноосвтняшкола3ступсеменвськадержавнаадмнстрац,2016
Заїчинський ліцей Семенівської селищної ради Кременчуцького району Полтавської області,середня загальноосвітня школа,25168215,UA53020230200075671,5324582401,village,зачинськийлцейсеменвська,2023
Заїчинський ліцей Семенівської селищної ради Кременчуцького району Полтавської області,ліцей,25168215,UA53020230200075671,5324582401,village,зачинськийлцейсеменвська,"2024, 2025"
Заїчинський заклад загальної середньої освіти І-ІІІ ступенів Семенівської селищної ради,середня загальноосвітня школа,25168215,UA53020230200075671,5324582401,village,зачинський3ступсеменвська,2022
Заїчинська середня загальноосвітня школа І-ІІІ ступенів Семенівської районної державної адміністрації Полтавської області,середня загальноосвітня школа,25168215,UA53020230200075671,5324582401,village,зачинськасереднязагальноосвтняшкола3ступсеменвськадержавнаадмнстрац,2016
Заїчинська загальноосвітня школа І-ІІІ ступенів Семенівської районної ради Полтавської області,середня загальноосвітня школа,25168215,UA53020230200075671,5324582401,village,зачинськазагальноосвтняшкола3ступсеменвська,"2017, 2018, 2019, 2020"
Криворудська середня загальноосвітня школа І-ІІІ ступенів Семенівської районної державної адміністрації Полтавської області,середня загальноосвітня школа,25168396,UA53020230230042495,5324583201,village,криворудськасереднязагальноосвтняшкола3ступсеменвськадержавнаадмнстрац,2016
